CHROM	TYPE	START	END	STRAND	transcript_id	gene_id	gene_type	gene_name
19	gene	19899564	19901340	-	ENSG00000267481.1	ENSG00000267481.1	sense_intronic	CTC-559E9.5
19	gene	19967784	19968336	+	ENSG00000270325.1	ENSG00000270325.1	pseudogene	CTC-559E9.12
19	gene	19976695	20005483	+	ENSG00000256771.2	ENSG00000256771.2	protein_coding	ZNF253
19	gene	19981532	19982108	-	ENSG00000270270.1	ENSG00000270270.1	pseudogene	CTC-559E9.10
19	gene	20001968	20002050	+	ENSG00000265339.1	ENSG00000265339.1	miRNA	AC011477.1
19	gene	20003242	20006656	-	ENSG00000267565.1	ENSG00000267565.1	antisense	CTC-559E9.8
19	gene	20011722	20046384	+	ENSG00000184635.9	ENSG00000184635.9	protein_coding	ZNF93
19	gene	20011777	20074273	+	ENSG00000267268.1	ENSG00000267268.1	lincRNA	AC007204.2
19	gene	20047769	20048639	-	ENSG00000268461.1	ENSG00000268461.1	protein_coding	AC007204.1
19	gene	21541732	21562104	+	ENSG00000172687.9	ENSG00000172687.9	protein_coding	ZNF738
19	gene	21564022	21564723	-	ENSG00000268731.1	ENSG00000268731.1	pseudogene	CTD-2561J22.1
19	gene	21565667	21569979	+	ENSG00000213976.3	ENSG00000213976.3	pseudogene	CTD-2561J22.2
19	gene	21579921	21610375	+	ENSG00000196268.7	ENSG00000196268.7	protein_coding	ZNF493
19	gene	21587961	21674068	+	ENSG00000269237.1	ENSG00000269237.1	protein_coding	CTD-2561J22.3
19	gene	21627043	21646710	-	ENSG00000268119.1	ENSG00000268119.1	processed_transcript	CTD-2561J22.5
19	gene	21666176	21686040	+	ENSG00000268658.1	ENSG00000268658.1	lincRNA	LINC00664
19	gene	21679484	21739072	+	ENSG00000197013.5	ENSG00000197013.5	protein_coding	ZNF429
19	gene	21704145	21704698	-	ENSG00000268705.1	ENSG00000268705.1	pseudogene	CTD-2561J22.6
19	gene	21737442	21752039	-	ENSG00000268081.1	ENSG00000268081.1	antisense	RP11-678G14.2
19	gene	21753624	21770124	-	ENSG00000268555.1	ENSG00000268555.1	lincRNA	RP11-678G14.3
19	gene	21770234	21777430	-	ENSG00000268240.1	ENSG00000268240.1	lincRNA	RP11-678G14.4
19	gene	21817635	21817977	-	ENSG00000271182.1	ENSG00000271182.1	pseudogene	RP11-678G14.5
19	gene	21820776	21839102	+	ENSG00000268278.1	ENSG00000268278.1	pseudogene	RP11-420K14.1
19	gene	21860352	21861023	-	ENSG00000268433.1	ENSG00000268433.1	pseudogene	RP11-420K14.2
19	gene	21880209	21880317	+	ENSG00000266008.1	ENSG00000266008.1	miRNA	AC092364.4
19	gene	21892324	21892993	+	ENSG00000268535.1	ENSG00000268535.1	pseudogene	RP11-420K14.3
19	gene	21902603	21902837	-	ENSG00000268117.1	ENSG00000268117.1	pseudogene	VN1R84P
19	gene	21905568	21950430	-	ENSG00000197020.6	ENSG00000197020.6	protein_coding	ZNF100
19	gene	21933549	21936240	+	ENSG00000269845.1	ENSG00000269845.1	pseudogene	RP11-420K14.6
19	gene	21935813	21935885	+	ENSG00000265084.1	ENSG00000265084.1	miRNA	AC092364.2
19	gene	21951574	21976662	-	ENSG00000268184.1	ENSG00000268184.1	lincRNA	RP11-420K14.8
19	gene	21983282	21984068	+	ENSG00000269136.1	ENSG00000269136.1	pseudogene	RP11-420K14.7
19	gene	21987752	22034927	-	ENSG00000198521.7	ENSG00000198521.7	protein_coding	ZNF43
19	gene	22009315	22010081	+	ENSG00000268438.1	ENSG00000268438.1	pseudogene	CTD-2607J13.1
19	gene	22115760	22193751	-	ENSG00000160321.10	ENSG00000160321.10	protein_coding	ZNF208
19	gene	22123622	22124335	+	ENSG00000269615.1	ENSG00000269615.1	pseudogene	AC003973.1
19	gene	22180450	22181642	+	ENSG00000271095.1	ENSG00000271095.1	pseudogene	AC003973.6
19	gene	22200761	22219117	-	ENSG00000269504.1	ENSG00000269504.1	lincRNA	AC003973.4
19	gene	22226302	22232807	-	ENSG00000269199.1	ENSG00000269199.1	lincRNA	AC003973.5
19	gene	22235254	22274282	+	ENSG00000197134.7	ENSG00000197134.7	protein_coding	ZNF257
19	gene	22248630	22249200	-	ENSG00000269742.1	ENSG00000269742.1	pseudogene	CTB-135N1.2
19	gene	22311429	22314736	-	ENSG00000269505.1	ENSG00000269505.1	pseudogene	ZNF92P2
19	gene	22313127	22313291	+	ENSG00000268116.1	ENSG00000268116.1	pseudogene	RP11-157B13.1
19	gene	22320733	22321783	+	ENSG00000268140.1	ENSG00000268140.1	pseudogene	PCGF7P
19	gene	22323334	22323919	+	ENSG00000269575.1	ENSG00000269575.1	pseudogene	RP11-157B13.3
19	gene	22357568	22357993	-	ENSG00000269345.1	ENSG00000269345.1	pseudogene	VN1R85P
19	gene	22361893	22379753	-	ENSG00000196109.6	ENSG00000196109.6	protein_coding	ZNF676
19	gene	22385930	22386805	+	ENSG00000268079.1	ENSG00000268079.1	pseudogene	RP11-157B13.6
19	gene	22426056	22428149	-	ENSG00000267872.1	ENSG00000267872.1	lincRNA	RP11-157B13.7
19	gene	22442495	22444137	+	ENSG00000268597.1	ENSG00000268597.1	lincRNA	RP11-157B13.8
19	gene	22469210	22499978	+	ENSG00000196350.7	ENSG00000196350.7	protein_coding	ZNF729
19	gene	22481779	22482670	-	ENSG00000270191.1	ENSG00000270191.1	pseudogene	RP11-157B13.9
19	gene	48551100	48614074	-	ENSG00000105499.9	ENSG00000105499.9	protein_coding	PLA2G4C
19	gene	48564628	48568202	+	ENSG00000269420.1	ENSG00000269420.1	antisense	CTD-2265M8.2
19	gene	48618702	48673860	-	ENSG00000105486.9	ENSG00000105486.9	protein_coding	LIG1
19	gene	48621689	48630963	+	ENSG00000269534.1	ENSG00000269534.1	antisense	CTC-453G23.5
19	gene	48649165	48650670	+	ENSG00000269321.1	ENSG00000269321.1	antisense	CTC-453G23.4
19	gene	48673949	48700877	+	ENSG00000185453.8	ENSG00000185453.8	protein_coding	C19orf68
19	gene	48675575	48790865	+	ENSG00000178150.4	ENSG00000178150.4	protein_coding	ZNF114
19	gene	48684027	48759203	-	ENSG00000105483.12	ENSG00000105483.12	protein_coding	CARD8
19	gene	48707340	48716411	+	ENSG00000268583.1	ENSG00000268583.1	antisense	CTC-453G23.8
19	gene	48758932	48761456	+	ENSG00000268001.1	ENSG00000268001.1	antisense	CTC-241F20.3
19	gene	48766157	48774540	-	ENSG00000268186.1	ENSG00000268186.1	lincRNA	CTC-241F20.4
19	gene	48799714	48825151	-	ENSG00000105479.11	ENSG00000105479.11	protein_coding	CCDC114
19	gene	48824766	48833810	+	ENSG00000142227.6	ENSG00000142227.6	protein_coding	EMP3
19	gene	48835613	48867494	-	ENSG00000161558.6	ENSG00000161558.6	protein_coding	TMEM143
19	gene	48867652	48879633	+	ENSG00000105467.4	ENSG00000105467.4	protein_coding	SYNGR4
19	gene	48885827	48894810	-	ENSG00000105438.4	ENSG00000105438.4	protein_coding	KDELR1
19	gene	48898132	48948188	+	ENSG00000105464.3	ENSG00000105464.3	protein_coding	GRIN2D
19	gene	48949030	48960279	+	ENSG00000105447.8	ENSG00000105447.8	protein_coding	GRWD1
19	gene	48958766	48969367	+	ENSG00000182324.5	ENSG00000182324.5	protein_coding	KCNJ14
19	gene	48968850	48972950	-	ENSG00000268530.1	ENSG00000268530.1	antisense	CTC-273B12.5
19	gene	48969094	48975688	+	ENSG00000268465.1	ENSG00000268465.1	protein_coding	CTC-273B12.7
19	gene	48969623	48970237	+	ENSG00000269423.1	ENSG00000269423.1	lincRNA	CTC-273B12.6
19	gene	48972289	48985571	+	ENSG00000105443.9	ENSG00000105443.9	protein_coding	CYTH2
19	gene	48983104	48985571	+	ENSG00000269751.1	ENSG00000269751.1	lincRNA	CTC-273B12.8
19	gene	48988528	49016446	-	ENSG00000142235.4	ENSG00000142235.4	protein_coding	LMTK3
19	gene	49016464	49016917	-	ENSG00000269814.1	ENSG00000269814.1	lincRNA	CTC-273B12.10
19	gene	49055332	49102682	+	ENSG00000088002.7	ENSG00000088002.7	protein_coding	SULT2B1
19	gene	53627325	53662328	-	ENSG00000197937.8	ENSG00000197937.8	protein_coding	ZNF347
19	gene	53662466	53696639	-	ENSG00000197497.6	ENSG00000197497.6	protein_coding	ZNF665
19	gene	53665681	53666816	+	ENSG00000268842.1	ENSG00000268842.1	antisense	CTD-2245F17.2
19	gene	53700364	53714268	+	ENSG00000269051.1	ENSG00000269051.1	lincRNA	CTD-2245F17.3
19	gene	53716241	53716649	+	ENSG00000269001.1	ENSG00000269001.1	pseudogene	ZNF818P
19	gene	53727226	53728132	-	ENSG00000267809.1	ENSG00000267809.1	pseudogene	NDUFV2P1
19	gene	53731577	53758151	-	ENSG00000197928.6	ENSG00000197928.6	protein_coding	ZNF677
19	gene	53743928	53745166	+	ENSG00000269288.1	ENSG00000269288.1	antisense	CTD-2245F17.6
19	gene	53761545	53765090	+	ENSG00000196131.6	ENSG00000196131.6	protein_coding	VN1R2
19	gene	53769929	53770972	-	ENSG00000228567.2	ENSG00000228567.2	protein_coding	VN1R4
19	gene	53771123	53774185	-	ENSG00000269758.1	ENSG00000269758.1	lincRNA	CTD-2245F17.9
19	gene	53784808	53788200	+	ENSG00000189348.5	ENSG00000189348.5	pseudogene	FAM90A27P
19	gene	53792856	53794875	-	ENSG00000163098.3	ENSG00000163098.3	protein_coding	BIRC8
19	gene	53802304	53811897	-	ENSG00000269118.1	ENSG00000269118.1	pseudogene	FAM90A28P
19	gene	53818390	53819296	+	ENSG00000174677.4	ENSG00000174677.4	pseudogene	VN1R6P
19	gene	53837002	53858122	+	ENSG00000213799.6	ENSG00000213799.6	protein_coding	ZNF845
19	gene	53868946	53895470	+	ENSG00000203326.5	ENSG00000203326.5	protein_coding	ZNF525
19	gene	53889486	53889641	+	ENSG00000241069.1	ENSG00000241069.1	pseudogene	CTD-3141N22.1
19	gene	53893046	53930574	+	ENSG00000196417.8	ENSG00000196417.8	protein_coding	ZNF765
19	gene	53916443	53916598	+	ENSG00000239912.1	ENSG00000239912.1	pseudogene	RPL39P36
19	gene	53929272	53929752	-	ENSG00000249435.1	ENSG00000249435.1	pseudogene	CTD-2224J9.7
19	gene	53935227	53961515	+	ENSG00000160336.10	ENSG00000160336.10	processed_transcript	ZNF761
19	gene	53935237	53947923	+	ENSG00000241015.2	ENSG00000241015.2	pseudogene	TPM3P9
19	gene	53970989	54006950	+	ENSG00000198346.6	ENSG00000198346.6	protein_coding	ZNF813
19	gene	53982604	53983345	+	ENSG00000250731.1	ENSG00000250731.1	pseudogene	TPM3P6
19	gene	53999141	53999291	+	ENSG00000241434.1	ENSG00000241434.1	pseudogene	CTD-2224J9.4
19	gene	54006646	54015941	+	ENSG00000213777.5	ENSG00000213777.5	pseudogene	CTD-2224J9.8
19	gene	54024235	54083523	+	ENSG00000130844.12	ENSG00000130844.12	protein_coding	ZNF331
19	gene	54102882	54106751	-	ENSG00000268864.1	ENSG00000268864.1	protein_coding	CTB-167G5.5
19	gene	54107656	54111705	-	ENSG00000269641.1	ENSG00000269641.1	pseudogene	CTB-167G5.6
19	gene	54120056	54120508	+	ENSG00000269608.1	ENSG00000269608.1	pseudogene	CTB-167G5.3
19	gene	54132967	54133246	+	ENSG00000242668.2	ENSG00000242668.2	misc_RNA	RN7SL317P
19	gene	54135310	54140263	+	ENSG00000204595.1	ENSG00000204595.1	protein_coding	DPRX
19	gene	54156939	54157045	+	ENSG00000200393.1	ENSG00000200393.1	snRNA	RNU6-698P
19	gene	54160654	54161716	-	ENSG00000270347.1	ENSG00000270347.1	pseudogene	CTC-339O9.2
19	gene	54169927	54170024	+	ENSG00000207645.1	ENSG00000207645.1	miRNA	MIR512-1
19	gene	54172411	54172508	+	ENSG00000207644.1	ENSG00000207644.1	miRNA	MIR512-2
19	gene	54175222	54175294	+	ENSG00000221017.1	ENSG00000221017.1	miRNA	MIR1323
19	gene	54177451	54177574	+	ENSG00000207869.1	ENSG00000207869.1	miRNA	MIR498
19	gene	54178965	54179051	+	ENSG00000207599.1	ENSG00000207599.1	miRNA	MIR520E
19	gene	54182257	54182339	+	ENSG00000207616.1	ENSG00000207616.1	miRNA	MIR515-1
19	gene	54183194	54183277	+	ENSG00000207810.1	ENSG00000207810.1	miRNA	MIR519E
19	gene	54185413	54185499	+	ENSG00000207555.1	ENSG00000207555.1	miRNA	MIR520F
19	gene	54188263	54188345	+	ENSG00000207615.1	ENSG00000207615.1	miRNA	MIR515-2
19	gene	54189723	54189809	+	ENSG00000207788.1	ENSG00000207788.1	miRNA	MIR519C
19	gene	54191735	54191821	+	ENSG00000221421.1	ENSG00000221421.1	miRNA	MIR1283-1
19	gene	54194135	54194219	+	ENSG00000207594.1	ENSG00000207594.1	miRNA	MIR520A
19	gene	54197647	54197729	+	ENSG00000207580.1	ENSG00000207580.1	miRNA	MIR526B
19	gene	54198467	54198547	+	ENSG00000207825.1	ENSG00000207825.1	miRNA	MIR519B
19	gene	54200787	54200871	+	ENSG00000207711.1	ENSG00000207711.1	miRNA	MIR525
19	gene	54201639	54201725	+	ENSG00000208016.1	ENSG00000208016.1	miRNA	MIR523
19	gene	54203269	54203355	+	ENSG00000207706.1	ENSG00000207706.1	miRNA	MIR518F
19	gene	54204481	54204541	+	ENSG00000207722.1	ENSG00000207722.1	miRNA	MIR520B
19	gene	54205991	54206073	+	ENSG00000207862.1	ENSG00000207862.1	miRNA	MIR518B
19	gene	54209506	54209590	+	ENSG00000207629.1	ENSG00000207629.1	miRNA	MIR526A1
19	gene	54210707	54210793	+	ENSG00000207738.1	ENSG00000207738.1	miRNA	MIR520C
19	gene	54211989	54212089	+	ENSG00000207553.1	ENSG00000207553.1	miRNA	MIR518C
19	gene	54214256	54214342	+	ENSG00000207977.1	ENSG00000207977.1	miRNA	MIR524
19	gene	54215522	54215608	+	ENSG00000207734.1	ENSG00000207734.1	miRNA	MIR517A
19	gene	54216601	54216688	+	ENSG00000207981.1	ENSG00000207981.1	miRNA	MIR519D
19	gene	54219848	54219934	+	ENSG00000207549.1	ENSG00000207549.1	miRNA	MIR521-2
19	gene	54222318	54222419	-	ENSG00000251843.1	ENSG00000251843.1	snRNA	RNU6-803P
19	gene	54223350	54223436	+	ENSG00000207735.1	ENSG00000207735.1	miRNA	MIR520D
19	gene	54224330	54224396	+	ENSG00000207837.1	ENSG00000207837.1	miRNA	MIR517B
19	gene	54225420	54225509	+	ENSG00000207799.1	ENSG00000207799.1	miRNA	MIR520G
19	gene	54228696	54228780	+	ENSG00000207925.1	ENSG00000207925.1	miRNA	MIR516B2
19	gene	54230176	54230240	+	ENSG00000211532.1	ENSG00000211532.1	miRNA	MIR526A2
19	gene	54233092	54233179	+	ENSG00000207987.1	ENSG00000207987.1	miRNA	MIR518E
19	gene	54234260	54234344	+	ENSG00000207803.1	ENSG00000207803.1	miRNA	MIR518A1
19	gene	54236235	54236337	-	ENSG00000252734.1	ENSG00000252734.1	snRNA	RNU6-980P
19	gene	54238131	54238217	+	ENSG00000207747.1	ENSG00000207747.1	miRNA	MIR518D
19	gene	54240099	54240188	+	ENSG00000207946.1	ENSG00000207946.1	miRNA	MIR516B1
19	gene	54242587	54242673	+	ENSG00000207699.1	ENSG00000207699.1	miRNA	MIR518A2
19	gene	54244567	54244661	+	ENSG00000207838.1	ENSG00000207838.1	miRNA	MIR517C
19	gene	54245766	54245853	+	ENSG00000207861.1	ENSG00000207861.1	miRNA	MIR520H
19	gene	54248258	54248359	-	ENSG00000252025.1	ENSG00000252025.1	snRNA	RNU6-982P
19	gene	54251890	54251976	+	ENSG00000207634.1	ENSG00000207634.1	miRNA	MIR521-1
19	gene	54253105	54253205	-	ENSG00000252191.1	ENSG00000252191.1	snRNA	RNU6-751P
19	gene	54254465	54254551	+	ENSG00000207806.1	ENSG00000207806.1	miRNA	MIR522
19	gene	54255651	54255735	+	ENSG00000207992.1	ENSG00000207992.1	miRNA	MIR519A1
19	gene	54257272	54257356	+	ENSG00000207979.1	ENSG00000207979.1	miRNA	MIR527
19	gene	54259995	54260084	+	ENSG00000207767.1	ENSG00000207767.1	miRNA	MIR516A1
19	gene	54261123	54261223	+	ENSG00000265569.1	ENSG00000265569.1	miRNA	AC011453.1
19	gene	54261486	54261572	+	ENSG00000221548.1	ENSG00000221548.1	miRNA	MIR1283-2
19	gene	54263341	54263442	-	ENSG00000252063.1	ENSG00000252063.1	snRNA	RNU6-1041P
19	gene	54264387	54264476	+	ENSG00000207620.1	ENSG00000207620.1	miRNA	MIR516A2
19	gene	54265215	54267453	+	ENSG00000269842.2	ENSG00000269842.2	lincRNA	MIR519A2
19	gene	54269788	54269886	-	ENSG00000252979.1	ENSG00000252979.1	snRNA	RNU6-165P
19	gene	54271225	54271807	-	ENSG00000237589.1	ENSG00000237589.1	pseudogene	HMGN1P32
19	gene	54275760	54276534	-	ENSG00000229000.1	ENSG00000229000.1	pseudogene	SEPT7P8
19	gene	54278853	54279136	+	ENSG00000238150.1	ENSG00000238150.1	pseudogene	AC008753.3
19	gene	54290851	54291423	-	ENSG00000269877.1	ENSG00000269877.1	lincRNA	MIR371B
19	gene	54290929	54290995	+	ENSG00000199031.1	ENSG00000199031.1	miRNA	MIR371A
19	gene	54291144	54291210	+	ENSG00000199095.1	ENSG00000199095.1	miRNA	MIR372
19	gene	54291959	54292027	+	ENSG00000199143.1	ENSG00000199143.1	miRNA	MIR373
19	gene	54292036	54292422	+	ENSG00000269564.1	ENSG00000269564.1	lincRNA	AC008753.4
19	gene	54296857	54327648	-	ENSG00000142405.17	ENSG00000142405.17	protein_coding	NLRP12
19	gene	54357835	54372361	-	ENSG00000228323.2	ENSG00000228323.2	antisense	AC008753.6
19	gene	54368017	54369394	+	ENSG00000232324.1	ENSG00000232324.1	lincRNA	AC008440.10
19	gene	54369477	54379691	+	ENSG00000179820.11	ENSG00000179820.11	protein_coding	MYADM
19	gene	54377880	54379303	-	ENSG00000232220.2	ENSG00000232220.2	antisense	AC008440.5
19	gene	54382444	54410906	+	ENSG00000126583.6	ENSG00000126583.6	protein_coding	PRKCG
19	gene	54412589	54447195	+	ENSG00000105605.3	ENSG00000105605.3	protein_coding	CACNG7
19	gene	54466294	54493469	+	ENSG00000142408.2	ENSG00000142408.2	protein_coding	CACNG8
19	gene	54485561	54485651	+	ENSG00000215998.1	ENSG00000215998.1	miRNA	MIR935
19	gene	54495542	54515923	+	ENSG00000130433.3	ENSG00000130433.3	protein_coding	CACNG6
19	gene	54544079	54567207	-	ENSG00000189068.5	ENSG00000189068.5	protein_coding	VSTM1
19	gene	54573149	54584634	-	ENSG00000248385.3	ENSG00000248385.3	protein_coding	TARM1
19	gene	54597933	54606000	-	ENSG00000170909.9	ENSG00000170909.9	protein_coding	OSCAR
19	gene	54606036	54612564	+	ENSG00000170906.11	ENSG00000170906.11	protein_coding	NDUFA3
19	gene	54610320	54619055	-	ENSG00000105619.9	ENSG00000105619.9	protein_coding	TFPT
19	gene	54618837	54635140	+	ENSG00000105618.9	ENSG00000105618.9	protein_coding	PRPF31
19	gene	54622891	54628722	-	ENSG00000237017.1	ENSG00000237017.1	antisense	AC012314.8
19	gene	54641444	54659419	+	ENSG00000088038.13	ENSG00000088038.13	protein_coding	CNOT3
19	gene	54658899	54663620	-	ENSG00000105617.3	ENSG00000105617.3	protein_coding	LENG1
19	gene	54663846	54676944	-	ENSG00000167608.7	ENSG00000167608.7	protein_coding	TMC4
19	gene	54677107	54693733	-	ENSG00000125505.12	ENSG00000125505.12	protein_coding	MBOAT7
19	gene	54693789	54697585	+	ENSG00000170892.6	ENSG00000170892.6	protein_coding	TSEN34
19	gene	54697731	54698394	+	ENSG00000268816.1	ENSG00000268816.1	lincRNA	CTD-3093M3.1
19	gene	54703321	54703838	-	ENSG00000223660.1	ENSG00000223660.1	antisense	AC012314.20
19	gene	54704610	54752862	+	ENSG00000170889.9	ENSG00000170889.9	protein_coding	RPS9
19	gene	54712960	54713286	-	ENSG00000224579.1	ENSG00000224579.1	pseudogene	AC012314.19
19	gene	54728395	54728753	+	ENSG00000269524.1	ENSG00000269524.1	lincRNA	CTB-83J4.1
19	gene	54732911	54734088	+	ENSG00000235081.1	ENSG00000235081.1	pseudogene	AC010492.2
21	gene	19135632	19164840	-	ENSG00000240770.1	ENSG00000240770.1	lincRNA	C21orf91-OT1
21	gene	19161284	19191703	-	ENSG00000154642.6	ENSG00000154642.6	protein_coding	C21orf91
21	gene	19165805	19183162	+	ENSG00000244676.1	ENSG00000244676.1	antisense	AL109761.5
21	gene	19207333	19257925	-	ENSG00000231755.1	ENSG00000231755.1	lincRNA	CHODL-AS1
21	gene	19264028	19264116	+	ENSG00000221335.1	ENSG00000221335.1	miRNA	AP000745.1
21	gene	19266510	19266802	-	ENSG00000215369.3	ENSG00000215369.3	pseudogene	RPL37P3
21	gene	19394687	19487222	-	ENSG00000227330.1	ENSG00000227330.1	lincRNA	AP000998.2
21	gene	19641433	19858197	-	ENSG00000154646.4	ENSG00000154646.4	protein_coding	TMPRSS15
21	gene	19849676	19858917	-	ENSG00000228708.1	ENSG00000228708.1	sense_overlapping	AL109763.1
21	gene	19986749	20022678	+	ENSG00000230233.1	ENSG00000230233.1	lincRNA	AF240627.2
21	gene	20058408	20058482	-	ENSG00000265841.1	ENSG00000265841.1	miRNA	MIR548X
21	gene	20076689	20076772	-	ENSG00000221041.2	ENSG00000221041.2	miRNA	AP001537.1
X	gene	6966961	7066231	-	ENSG00000130021.9	ENSG00000130021.9	protein_coding	HDHD1
X	gene	7031046	7031445	-	ENSG00000228550.1	ENSG00000228550.1	pseudogene	RP11-483M24.2
X	gene	7065901	7065978	+	ENSG00000264268.1	ENSG00000264268.1	miRNA	MIR4767
X	gene	7137497	7272851	+	ENSG00000101846.6	ENSG00000101846.6	protein_coding	STS
X	gene	111502721	111502802	-	ENSG00000265858.1	ENSG00000265858.1	miRNA	AL031176.1
X	gene	111563180	111563645	-	ENSG00000271464.1	ENSG00000271464.1	pseudogene	DPRXP7
X	gene	111624620	111625448	+	ENSG00000271400.1	ENSG00000271400.1	pseudogene	RP13-266I11.1
X	gene	111697727	111700473	+	ENSG00000187823.2	ENSG00000187823.2	protein_coding	ZCCHC16
X	gene	111873876	111923375	-	ENSG00000182508.9	ENSG00000182508.9	protein_coding	LHFPL1
X	gene	111904885	111904996	+	ENSG00000200436.1	ENSG00000200436.1	misc_RNA	Y_RNA
X	gene	111933143	111933748	+	ENSG00000213652.2	ENSG00000213652.2	pseudogene	HMGB3P30
X	gene	112017731	112084043	-	ENSG00000126016.9	ENSG00000126016.9	protein_coding	AMOT
X	gene	112023946	112024016	-	ENSG00000263351.1	ENSG00000263351.1	miRNA	MIR4329
X	gene	112099102	112099388	+	ENSG00000243011.2	ENSG00000243011.2	misc_RNA	RN7SL266P
X	gene	112160864	112160989	+	ENSG00000232025.1	ENSG00000232025.1	pseudogene	RP1-218B13.1
X	gene	112162360	112162458	+	ENSG00000252930.1	ENSG00000252930.1	snRNA	RNU6-1015P
X	gene	112244247	112244356	-	ENSG00000238811.1	ENSG00000238811.1	snoRNA	snoU13
X	gene	128779240	128788933	-	ENSG00000171388.9	ENSG00000171388.9	protein_coding	APLN
X	gene	128872950	128903514	+	ENSG00000122121.6	ENSG00000122121.6	protein_coding	XPNPEP2
X	gene	128913955	128929177	+	ENSG00000122122.9	ENSG00000122122.9	protein_coding	SASH3
X	gene	128928970	128930939	+	ENSG00000240143.1	ENSG00000240143.1	3prime_overlapping_ncrna	RP4-753P9.3
X	gene	128937264	128977885	-	ENSG00000188706.8	ENSG00000188706.8	protein_coding	ZDHHC9
X	gene	128955798	128955898	+	ENSG00000266440.1	ENSG00000266440.1	miRNA	AL359542.1
X	gene	129003040	129091504	-	ENSG00000235189.1	ENSG00000235189.1	antisense	RP4-537K23.4
X	gene	129005285	129011543	+	ENSG00000238040.1	ENSG00000238040.1	pseudogene	SALL4P2
X	gene	129040097	129063737	+	ENSG00000156697.8	ENSG00000156697.8	protein_coding	UTP14A
X	gene	129115083	129192058	+	ENSG00000085185.11	ENSG00000085185.11	protein_coding	BCORL1
X	gene	129263337	129299861	-	ENSG00000156709.9	ENSG00000156709.9	protein_coding	AIFM1
X	gene	129305623	129318844	+	ENSG00000134594.4	ENSG00000134594.4	protein_coding	RAB33A
X	gene	129336685	129402873	-	ENSG00000056277.11	ENSG00000056277.11	protein_coding	ZNF280C
X	gene	129444046	129444152	-	ENSG00000202304.1	ENSG00000202304.1	snRNA	RNU6-1130P
X	gene	129464831	129465043	+	ENSG00000225046.2	ENSG00000225046.2	pseudogene	RP1-20I3.3
X	gene	129473874	129507335	+	ENSG00000102078.11	ENSG00000102078.11	protein_coding	SLC25A14
X	gene	129518319	129519511	-	ENSG00000147262.2	ENSG00000147262.2	protein_coding	GPR119
X	gene	129535943	129547317	+	ENSG00000134597.9	ENSG00000134597.9	protein_coding	RBMX2
X	gene	129611043	129658231	-	ENSG00000229702.1	ENSG00000229702.1	lincRNA	RP1-274L7.1
X	gene	129628939	129630562	+	ENSG00000221930.5	ENSG00000221930.5	pseudogene	FAM45B
X	gene	129679560	129680448	+	ENSG00000271677.1	ENSG00000271677.1	pseudogene	RP1-274L7.3
X	gene	145508974	145509090	-	ENSG00000201594.1	ENSG00000201594.1	rRNA	RNA5SP517
